date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-04-20 00:00:00,14.5,9.1,19.7,,,275,8,24.1,1011,
2025-04-21 00:00:00,16.6,7.6,24.1,0,,45,8.5,25.9,1010.5,
2025-04-22 00:00:00,15.7,10.8,21.3,0,,312,9.7,27.8,1014.8,
2025-04-23 00:00:00,16,7.5,22.2,0,,62,10,27.8,1015.8,
2025-04-24 00:00:00,15.9,10,22.6,0,,56,11,24.1,1011,
2025-04-25 00:00:00,12,10,15.6,4.3,,10,10.9,25.9,1013,
2025-04-26 00:00:00,9.3,5,14.1,6.9,,50,11.4,33.3,1021.6,
2025-04-27 00:00:00,7.9,1.1,13.6,0,,52,13.3,37,1027.5,
2025-04-28 00:00:00,12,2,22,0,,40,7.5,22.2,1026.7,
2025-04-29 00:00:00,14.1,4.8,21.6,0,,260,8.3,31.5,1023.5,
2025-04-30 00:00:00,14.7,6.7,22.1,0,,272,7.3,25.9,1021.7,
2025-05-01 00:00:00,14.3,6,21,0,,334,6.1,20.4,1021.3,
2025-05-02 00:00:00,16.5,5.4,25,0,,240,8.2,31.5,1017.2,
2025-05-03 00:00:00,17.9,10,26.5,1.8,,239,8.8,31.5,1009.1,
2025-05-04 00:00:00,12.8,11,17.9,1,,271,12.4,37,1006.2,
2025-05-05 00:00:00,8.9,8,12.4,0.3,,16,10.8,27.8,1013.2,
2025-05-06 00:00:00,9.9,6.6,12.5,0,,46,10.1,22.2,1014.5,
2025-05-07 00:00:00,10.6,4.7,14.8,0,,33,11.5,27.8,1016,
2025-05-08 00:00:00,7.6,2.3,12.3,0,,39,10.9,24.1,1016.5,
2025-05-09 00:00:00,7.7,2,13,0.1,,359,7.8,22.2,1019.2,
2025-05-10 00:00:00,10.1,3.9,15.2,0,,263,15.5,38.9,1018.3,
2025-05-11 00:00:00,9.5,5.8,14.2,0,,51,9.4,25.9,1017.8,
2025-05-12 00:00:00,9,3,13.2,0.3,,55,9.2,27.8,1017.1,
2025-05-13 00:00:00,9.1,2.7,16,0.2,,259,5.5,20.4,1018.7,
2025-05-14 00:00:00,13,4.9,19,0,,242,14,40.8,1012.6,
2025-05-15 00:00:00,7.7,3,16.2,2.8,,314,10.7,27.8,1008.3,
2025-05-16 00:00:00,7.7,3.8,14.2,4.3,,250,19.4,46.3,1011.1,
2025-05-17 00:00:00,8.4,7,12,3.6,,250,21.8,46.3,1008,
2025-05-18 00:00:00,7.4,6,10.3,3.8,,250,23,44.5,1008.9,
2025-05-19 00:00:00,9.7,5.5,15.5,3.8,,268,17.2,35.2,1012.9,
2025-05-20 00:00:00,12.2,9,17.6,0.3,,246,12.8,27.8,1016.1,
2025-05-21 00:00:00,15.8,5,23.7,0,,233,8.1,22.2,1011.8,
2025-05-22 00:00:00,14.6,11.9,21.7,2,,283,8.2,29.6,1008.1,
2025-05-23 00:00:00,10.7,8.6,13.7,14.7,,263,7.4,22.2,1013.5,
2025-05-24 00:00:00,11.2,7,16.3,0,,228,5.6,22.2,1016,
2025-05-25 00:00:00,12.4,3.4,19.4,0,,223,4.9,22.2,1015.3,
2025-05-26 00:00:00,13.4,5.9,20.7,0,,256,9.4,38.9,1013.3,
2025-05-27 00:00:00,15.5,11,21,0,,286,7.8,22.2,1017.7,
2025-05-28 00:00:00,15.3,7,22.7,0,,241,13,37,1013.5,
2025-05-29 00:00:00,14.1,12,17.3,1.3,,283,17.3,44.5,1014.2,
2025-05-30 00:00:00,13.8,8,18.6,1.8,,243,13.9,33.3,1019.9,
2025-05-31 00:00:00,18.3,13,25.9,0,,248,9.3,31.5,1019,
2025-06-01 00:00:00,20.8,13.7,28.7,2.3,,246,8,27.8,1016.3,
2025-06-02 00:00:00,21.1,16,26,4.2,,274,10.4,25.9,1014.9,
2025-06-03 00:00:00,18.3,15,22,7.5,,233,7.5,24.1,1015.2,
2025-06-04 00:00:00,20.9,13,27.8,0,,83,6.4,20.4,1014,
2025-06-05 00:00:00,21.3,16.4,26,1,,251,11.7,31.5,1012.6,
2025-06-06 00:00:00,21.4,15.8,26.6,0,,235,9.9,31.5,1014,
2025-06-07 00:00:00,20.7,16.5,24.8,,,234,7.8,22.2,1014.5,
2025-06-08 00:00:00,18.5,15.2,21.2,,,257,11.4,29.6,1012.8,
2025-06-09 00:00:00,14.6,12,16.5,,,257,16.3,35.2,1019.5,
2025-06-10 00:00:00,14.9,9.8,19.1,,,250,10.9,27.8,1023.4,
2025-06-11 00:00:00,16.1,10.4,20.5,,,256,9.6,25.9,1019.3,
2025-06-12 00:00:00,17.4,12.1,21.9,,,268,9.2,24.1,1018.4,
2025-06-13 00:00:00,18.5,13.1,23.6,,,340,8.9,24.1,1017.8,
2025-06-14 00:00:00,,,,,,,,,,
2025-06-15 00:00:00,,,,,,,,,,
2025-06-16 00:00:00,,,,,,,,,,
2025-06-17 00:00:00,,,,,,,,,,
2025-06-18 00:00:00,,,,,,,,,,
